property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU37396,,,House,Residence,345000.0,2.0,,0,0,0,1,,1,4.0,0,
RBU37382,,,Apartment,Apartment,365000.0,2.0,,0,0,0,1,14.0,0,,0,
RBU35994,,,Apartment,Apartment,250000.0,1.0,71.0,0,0,0,1,12.0,0,,0,
RBU35997,,,Apartment,Apartment,295000.0,2.0,87.0,0,0,0,1,8.0,0,,0,
RBU35983,,,Apartment,Apartment,320000.0,2.0,91.0,0,0,0,1,15.0,0,,0,
RBU36604,,,House,Residence,,3.0,137.0,0,0,0,1,,0,3.0,0,Normal
RBU35985,,,Apartment,Apartment,310000.0,2.0,91.0,0,0,0,1,11.0,0,,0,
RBU36704,,,House,Residence,438000.0,4.0,158.0,0,0,0,1,15.0,1,4.0,0,
RBU35989,,,Apartment,Apartment,300000.0,2.0,92.0,0,0,0,1,12.0,0,,0,
RBU35999,,,Apartment,Apartment,345000.0,2.0,99.0,0,0,0,1,12.0,0,,0,
RBU35902,,,House,Residence,,4.0,409.0,1,0,0,1,,1,4.0,1,
VBD30922,,,House,Residence,315000.0,3.0,150.0,1,0,0,1,29.0,1,3.0,0,Normal
RBU35991,,,Apartment,Apartment,320000.0,2.0,91.0,0,0,0,1,12.0,0,,0,
RBU35986,,,Apartment,Apartment,325000.0,2.0,93.0,0,0,0,1,18.0,0,,0,
RBU24809,,,House,Residence,275000.0,3.0,,0,0,0,1,,1,,0,Excellent
RBU35990,,,Apartment,Apartment,345000.0,2.0,101.0,0,0,0,1,12.0,0,,0,
RBU36384,,,Apartment,Apartment,249000.0,2.0,83.0,0,0,0,1,,0,,0,
RBU35992,,,Apartment,Apartment,315000.0,2.0,91.0,0,0,0,1,12.0,0,,0,
RBU36005,,,House,Residence,345000.0,4.0,183.0,0,0,0,1,25.0,1,4.0,0,To be renovated
RBU36590,,,House,Residence,160000.0,4.0,261.0,0,0,0,0,,1,4.0,0,To be renovated
RBU35981,,,Apartment,Apartment,340000.0,2.0,88.0,0,0,0,1,37.0,0,,0,
RBU35147,,,House,Cottage,335000.0,3.0,276.0,0,0,0,0,,1,4.0,0,To be renovated
RBU34322,,,House,Residence,449630.0,2.0,208.0,0,0,0,1,24.0,1,2.0,0,Normal
RBU35098,,,House,Residence,275000.0,3.0,137.0,0,0,0,1,,1,4.0,0,To be renovated
RBU34323,,,Apartment,Apartment,317800.0,2.0,107.0,0,0,0,1,19.0,1,2.0,0,Normal
RBU34653,,,House,Residence,290000.0,4.0,130.0,1,0,0,1,,1,3.0,0,To renovate
RWC40783,,,House,Residence,405000.0,3.0,260.0,0,0,0,1,40.0,1,4.0,0,To be renovated
RBU35360,,,House,Residence,486600.0,3.0,208.0,0,0,0,0,,1,3.0,0,New
RBU34974,,,House,Mixed building,825000.0,2.0,311.0,0,0,0,1,,1,4.0,0,
RBU34324,,,Apartment,Apartment,357000.0,2.0,123.0,0,0,0,1,6.0,0,2.0,0,Normal
RBU34586,,,Apartment,Apartment,349000.0,,,0,0,0,1,,1,2.0,0,
RBU34513,,,House,Residence,239000.0,3.0,174.0,0,0,0,0,,1,3.0,0,To be renovated
RBU34973,,,House,Residence,395000.0,3.0,278.0,0,0,0,1,,1,4.0,0,
RBU34325,,,House,Residence,395000.0,3.0,143.0,0,0,0,1,,1,4.0,0,
RBU34397,,,House,Residence,795000.0,3.0,239.0,0,0,0,1,,1,4.0,0,
RBU35629,,,House,Residence,405000.0,3.0,328.0,0,0,0,1,22.0,1,3.0,0,
RBU35630,,,Apartment,Apartment,296600.0,2.0,94.0,0,0,0,1,14.0,0,,0,
RBU34321,,,House,Residence,369308.0,2.0,128.0,0,0,0,1,14.0,1,2.0,0,Normal
RBU33961,,,House,Residence,325000.0,3.0,158.0,0,0,0,1,,1,4.0,0,
RBU33593,,,House,Residence,775000.0,2.0,255.0,0,0,0,1,56.0,1,,0,Excellent
RBU34068,,,House,Residence,419000.0,3.0,120.0,0,0,0,1,,1,3.0,0,
RBU34145,,,House,Villa,,4.0,446.0,0,0,0,1,,1,4.0,1,
RBU34316,,,House,Residence,360888.0,3.0,152.0,0,0,0,1,27.0,1,2.0,0,Normal
