property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU60993,Kromstraat 82,2490.0,House,Residence,259000.0,3.0,139.0,0,0,0,0,,1,4.0,0,
RBU60992,Olmsebaan 53 22,2450.0,Apartment,Apartment,229000.0,1.0,88.0,0,0,0,0,,0,,0,
RBU61041,Vaartstraat 239,2830.0,House,Residence,349000.0,2.0,120.0,0,0,0,0,,1,2.0,0,New
RBU60987,Eén Meistraat 13 A,2300.0,Apartment,Ground floor,239000.0,2.0,104.0,0,0,0,1,10.0,0,2.0,0,Normal
RBU61054,Weerstandlaan 2 405,2660.0,Apartment,Apartment,209000.0,1.0,75.0,0,0,0,1,18.0,0,2.0,0,Normal
RBU61038,Vaartstraat 239,2830.0,House,Residence,385000.0,2.0,118.0,0,0,0,0,,1,3.0,0,New
RBU60984,Herentalsstraat 15 3,2300.0,Apartment,Apartment,229000.0,2.0,98.0,0,0,0,1,7.0,0,2.0,0,Normal
RBU61282,Groothoeveweg 16,2820.0,House,Residence,665000.0,3.0,220.0,0,0,0,1,,1,2.0,0,Excellent
RBU60986,Korte Gasthuisstraat 25 3,2300.0,Apartment,Apartment,199000.0,2.0,124.0,0,0,0,1,9.0,0,2.0,0,Normal
RBU60981,Bolk 160 - 162,2350.0,House,Residence,645000.0,3.0,292.0,0,0,0,1,,1,4.0,0,Normal
RBU60994,Hulsen 8,2490.0,House,Residence,319000.0,4.0,208.0,0,0,0,0,,1,4.0,0,
RBU60988,Prinsenstraat 60,2300.0,House,Residence,389000.0,3.0,207.0,0,0,0,1,,1,2.0,0,Normal
RBU60983,Steenweg op Sevendonk 3 3,2360.0,Apartment,Apartment,174000.0,2.0,93.0,0,0,0,1,,1,2.0,0,
RBU60974,Gasthuisstraat 7/8,2300.0,Apartment,Apartment,319000.0,2.0,149.0,0,0,0,1,20.0,0,2.0,0,Normal
RBU60960,Deken Adamsstraat 84 5,2300.0,Apartment,Apartment,209000.0,2.0,88.0,0,0,0,0,,0,,0,Normal
RBU60975,Oud-Strijderslaan 38 3,2300.0,Apartment,Apartment,289000.0,2.0,116.0,0,0,0,1,16.0,0,2.0,0,Normal
RBU60959,Zondereigen 39,2387.0,House,Residence,239000.0,2.0,129.0,0,0,0,1,,0,3.0,0,To be renovated
RBU60980,Korte Begijnenstraat 8 6,2300.0,Apartment,Apartment,189000.0,2.0,91.0,0,0,0,1,5.0,0,3.0,0,To be renovated
RBU60976,Sint-Paulusstraat 22,2470.0,House,Residence,435000.0,3.0,175.0,0,0,0,0,,1,4.0,1,New
RBU60962,Sinteldreef 7,2300.0,House,Residence,535000.0,4.0,246.0,0,0,0,0,,1,4.0,0,Normal
RBU60978,Oude Vaartstraat 105,2300.0,House,Residence,299000.0,4.0,201.0,0,0,0,1,,0,2.0,0,Normal
