property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
VBC93320,,6010,House,Residence,125000.0,3.0,,0,0,0,1,,0,3.0,0,
VBD30198,Rue Emile Maufort 30 61,6000,Apartment,Apartment,140000.0,3.0,115.0,1,0,0,1,,0,,0,Normal
VBD30269,,7800,Apartment,Apartment,280000.0,3.0,170.0,1,0,0,0,,0,,0,Normal
VBD30181,Rue Hamal 121,6180,House,Residence,175000.0,3.0,208.0,0,0,0,1,,1,3.0,0,To be renovated
VWD14965,,6141,House,Residence,269000.0,6.0,210.0,1,0,0,1,,1,2.0,0,Excellent
VBD28862,Rue de Couillet 328,6200,House,Residence,135000.0,4.0,143.0,1,0,0,1,,1,2.0,0,To renovate
RWC40300,Chaussée de Wervicq 462,7780,House,Residence,110000.0,3.0,95.0,1,0,0,1,,1,2.0,0,To be renovated
VBD30151,Rue Modeste Cornil 2,6041,House,Mixed building,195000.0,1.0,64.0,1,0,0,0,,0,2.0,0,Normal
VBD28863,Rue Baudouin Ier 97 2AB,6180,Apartment,Apartment,180000.0,3.0,135.0,0,0,0,0,,0,3.0,0,Normal
VBD17194,Rue de la Victoire 12,7140,House,Residence,99000.0,2.0,88.0,1,0,0,1,32.0,1,2.0,0,To be renovated
RBU32322,,7170,House,Residence,,3.0,139.0,0,0,0,0,,1,3.0,0,New
VBC69727,,6032,Apartment,Apartment,475000.0,4.0,247.0,0,1,0,1,,1,2.0,0,Excellent
RBU32311,,7170,House,Residence,,3.0,186.0,0,0,0,0,,1,2.0,0,New
VBC83582,Rue de la Cayauderie 195,6000,House,Residence,135000.0,2.0,160.0,0,0,0,0,,1,3.0,0,To be renovated
VBD05297,Rue de Forrières 208,6180,House,Residence,99000.0,1.0,83.0,0,0,0,0,,1,2.0,0,To renovate
VBD27045,Rue de Marchienne 22,6110,House,Residence,199000.0,3.0,180.0,0,0,0,1,,1,2.0,0,
VBD26940,,6032,House,Residence,99000.0,2.0,95.0,0,0,0,0,,1,,0,To be renovated
VBD27274,Rue de Loverval 160,6200,House,Residence,130000.0,2.0,100.0,0,0,0,1,18.0,1,2.0,0,To be renovated
RBU32333,,7170,House,Residence,,3.0,186.0,0,0,0,0,,1,3.0,0,New
VBD27962,Rue du Rivage 12,7740,House,Mixed building,350000.0,4.0,,1,0,0,1,,1,3.0,0,Normal
VBD08597,,7340,House,Residence,160000.0,2.0,126.0,0,0,0,1,,1,3.0,0,
VBD28458,Rue Delcampe 13,7130,House,Residence,400000.0,3.0,,0,0,0,1,,1,4.0,0,
VBD27779,Rue du Louvy 84,6060,House,Residence,49000.0,1.0,46.0,0,0,0,1,6.0,1,3.0,0,To be renovated
VBD27461,,6000,House,Residence,159900.0,2.0,96.0,1,0,0,1,,0,3.0,0,Normal
VBC86840,,7100,Apartment,Apartment,150000.0,2.0,104.0,0,0,0,0,,0,,0,To be renovated
VBD27087,Rue des Combattants 26,6470,House,Residence,210000.0,4.0,137.0,1,0,0,1,,1,4.0,0,To renovate
RBU32329,,7110,House,Residence,,4.0,186.0,0,0,0,0,,1,3.0,0,New
