property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
VBD50899,,1070.0,Apartment,Apartment,149000.0,1.0,60.0,0,0,0,1,7.0,0,4.0,0,
VBD50900,,1020.0,Apartment,Apartment,237000.0,2.0,80.0,0,0,0,1,9.0,0,4.0,0,
VBD50954,Rue du Duc 84,1150.0,House,Mixed building,395000.0,,310.0,0,0,0,0,,1,2.0,0,To be renovated
VBD50892,,1000.0,Apartment,Studio,193000.0,,50.0,0,1,0,0,,0,3.0,0,
VBD50920,,1080.0,Apartment,Apartment,235000.0,1.0,65.0,0,0,0,1,,0,2.0,0,To be renovated
VBD50933,,1070.0,Apartment,Apartment,310000.0,2.0,90.0,0,0,0,1,6.0,0,2.0,0,
VBD50915,,1070.0,House,Residence,550000.0,5.0,165.0,0,0,0,0,,0,2.0,0,Normal
VBD50942,Avenue Edouard Bénès 157,1080.0,Apartment,Apartment,275000.0,2.0,95.0,0,0,0,1,5.0,0,,0,Excellent
VBD50926,,1000.0,Apartment,Apartment,295000.0,2.0,90.0,0,0,0,1,25.0,0,4.0,0,
VBD50901,,1000.0,Apartment,Loft,310000.0,2.0,70.0,0,0,0,1,6.0,0,2.0,0,
VBD50904,,1030.0,Apartment,Apartment,325000.0,3.0,105.0,0,0,0,1,,1,2.0,0,To be renovated
VBD50921,,1000.0,Apartment,Apartment,235000.0,1.0,65.0,0,0,0,1,,0,2.0,0,To be renovated
VBD50932,,1050.0,Apartment,Apartment,1399000.0,5.0,350.0,0,0,0,1,,0,2.0,0,
VBD50931,,1000.0,Apartment,Apartment,1399000.0,5.0,350.0,0,0,0,1,,0,2.0,0,
VBD50871,Chaussée de Wavre 133-135,1050.0,Apartment,Studio,238000.0,,40.0,0,0,0,1,,0,2.0,0,
VBD50884,,1190.0,Apartment,Apartment,598000.0,2.0,180.0,0,0,0,1,10.0,1,2.0,0,
VBD50885,,1190.0,Apartment,Loft,598000.0,2.0,180.0,0,0,0,1,10.0,0,2.0,0,
VBD50846,,1000.0,Apartment,Duplex,390000.0,4.0,130.0,0,0,0,1,,0,2.0,0,
VBD50887,,1070.0,House,Residence,395000.0,6.0,220.0,0,0,0,1,,0,2.0,0,
VBD50863,Chaussée de Waterloo 235,1060.0,Apartment,Apartment,560000.0,2.0,125.0,0,0,0,1,,0,2.0,0,
VBD50842,,1160.0,House,Residence,750000.0,5.0,190.0,0,0,0,1,10.0,1,2.0,0,
VBD50874,,1050.0,Apartment,Apartment,480000.0,3.0,102.0,0,0,0,1,10.0,0,,0,
VBD50841,,1190.0,Apartment,Apartment,159000.0,1.0,55.0,0,0,0,0,,0,2.0,0,To be renovated
VBD50872,,1050.0,Apartment,Studio,248000.0,,39.0,0,0,0,1,6.0,0,2.0,0,
VBD50873,,1030.0,House,Residence,675000.0,5.0,280.0,0,0,0,0,,1,2.0,0,
VBD50860,,1190.0,Apartment,Apartment,299000.0,2.0,90.0,0,0,0,1,3.0,0,3.0,0,
VBD50851,,1060.0,House,Residence,775000.0,6.0,330.0,0,0,0,1,,1,2.0,0,
VBD50857,,1190.0,Apartment,Duplex,598000.0,2.0,180.0,0,0,0,1,10.0,1,2.0,0,
VBD50850,,1140.0,Apartment,Apartment,175000.0,1.0,45.0,0,0,0,1,2.0,0,3.0,0,
VBD50849,,1082.0,Apartment,Apartment,189000.0,2.0,68.0,0,0,0,1,,0,4.0,0,
VBD50890,,1020.0,Apartment,Studio,185000.0,,50.0,0,0,0,1,6.0,0,3.0,0,
VBD50852,Chaussée de Waterloo 235,1060.0,Apartment,Apartment,560000.0,3.0,100.0,0,0,0,1,,0,2.0,0,
VBD50864,,1050.0,Apartment,Apartment,259000.0,2.0,80.0,0,0,0,0,,0,2.0,0,To be renovated
VBD50868,,1050.0,Apartment,Apartment,399000.0,2.0,84.0,0,0,0,1,8.0,0,,0,
VBD50680,Rue de la Levure 48,1050.0,House,Residence,589000.0,4.0,230.0,0,0,0,0,,0,,0,
VBD50755,,1020.0,Apartment,Apartment,129000.0,1.0,51.0,0,0,0,1,11.0,0,4.0,0,
VBD50689,Bovenberg 120 A,1150.0,House,Residence,1195000.0,3.0,,1,0,0,1,168.0,1,4.0,0,Fully renovated
VBD50737,Rue Alexandre Markelbach 71 ET1,1030.0,Apartment,Apartment,189000.0,1.0,52.0,0,0,0,1,1.0,0,2.0,0,
VBD50694,Chaussée Romaine 515a,1020.0,House,Villa,779000.0,4.0,258.0,0,0,0,1,40.0,1,4.0,0,Normal
VBD50826,Rue Edmond Delcourt 17A,1070.0,Apartment,Apartment,190000.0,1.0,69.0,1,0,0,0,,0,2.0,0,Normal
VBD50761,Rue au Bois 547,1150.0,House,Residence,790000.0,4.0,185.0,0,0,0,1,27.0,1,3.0,0,Excellent
VBD50760,"Rue Plaine d'Aviation, 75",1140.0,Apartment,Ground floor,249000.0,2.0,80.0,0,0,0,1,17.0,0,2.0,0,
VBD50691,Avenue Jean-François Debecker 59,1200.0,House,Residence,650000.0,3.0,185.0,0,0,0,1,,1,3.0,0,To renovate
VBD50756,,1081.0,Apartment,Apartment,129000.0,1.0,42.0,0,0,0,0,,0,2.0,0,
VBD50703,Chauss?e d'Ixelles 319,1050.0,Apartment,Apartment,395000.0,1.0,,0,0,0,0,,0,,0,
VBD50821,Rue de Heembeek 244,1120.0,Apartment,Apartment,220000.0,2.0,80.0,1,0,0,1,8.0,0,2.0,0,To renovate
VBD50827,Rue Adolphe Marbotin 51,1030.0,Apartment,Apartment,239000.0,2.0,92.0,1,0,0,1,4.0,0,2.0,0,Normal
VBD50738,Rue Alexandre Markelbach 71 ET2,1030.0,Apartment,Apartment,189000.0,1.0,52.0,0,0,0,1,1.0,0,2.0,0,
VBD50697,,1180.0,House,Residence,895000.0,4.0,264.0,1,0,0,1,25.0,1,3.0,0,To renovate
VBD50739,Rue Alexandre Markelbach 71 ET3,1030.0,Apartment,Apartment,215000.0,1.0,65.0,0,0,0,1,1.0,0,2.0,0,
VBD50720,Boulevard Léopold II 119,1080.0,House,Residence,675000.0,3.0,300.0,0,0,0,0,,0,,0,To be renovated
VBD50684,Rue de la Fauvette 21,1180.0,Apartment,Ground floor,250000.0,2.0,95.0,1,0,0,1,10.0,0,2.0,0,To renovate
RBU67583,Tweekerkenstraat 110,1000.0,Apartment,Apartment,159000.0,1.0,43.0,1,1,0,1,,0,2.0,0,Excellent
VBD50745,Rue Léon Daumerie 35,1120.0,House,Residence,430000.0,4.0,140.0,1,0,0,1,27.0,1,2.0,0,Normal
VBD50625,,1083.0,Apartment,Apartment,249000.0,2.0,75.0,1,0,0,1,17.0,0,2.0,0,Normal
VBD50600,,1050.0,Apartment,Apartment,330000.0,2.0,100.0,0,0,0,0,,0,2.0,0,
VBD50677,,1030.0,House,Mixed building,1750000.0,6.0,391.0,1,0,0,1,20.0,1,2.0,0,Excellent
VBD50554,Avenue des Anciens Combattants 81,1140.0,Apartment,Apartment,239900.0,2.0,78.0,0,0,0,1,10.0,0,4.0,0,Normal
VBD50514,,1200.0,Apartment,Apartment,645000.0,3.0,200.0,0,0,0,0,,0,,0,Normal
VBD50668,,1090.0,Apartment,Apartment,179000.0,2.0,80.0,0,0,0,0,,0,,0,
VBD50598,,1070.0,Apartment,Apartment,215000.0,2.0,67.0,0,0,0,0,,0,2.0,0,
VBD50599,,1040.0,Apartment,Apartment,270000.0,2.0,87.0,0,0,0,0,,0,2.0,0,
VBD50593,,1050.0,Apartment,Ground floor,295000.0,1.0,50.0,0,0,0,1,3.0,1,2.0,0,
VBD50595,Rue François Vekemans 220-222,1120.0,House,Mixed building,465000.0,3.0,178.0,0,0,0,0,,1,2.0,0,To renovate
VBD50634,,1050.0,House,Residence,650000.0,3.0,220.0,0,0,0,1,26.0,0,,0,
VBD50564,,1070.0,Apartment,Apartment,195000.0,1.0,61.0,0,0,0,1,12.0,0,2.0,0,Excellent
VBD50667,Rue Willy Van Der Meeren 15 26,1140.0,Apartment,Apartment,340000.0,3.0,100.0,1,0,0,1,,0,4.0,0,Normal
VBD50633,,1180.0,Apartment,Apartment,260000.0,3.0,86.0,0,0,0,1,6.0,0,,0,
VBD50486,,1000.0,House,Master house,5000000.0,4.0,,0,0,0,0,,0,2.0,0,
VBD50560,Avenue Brugmann 510,1180.0,Apartment,Apartment,320000.0,2.0,111.0,1,0,0,0,,0,2.0,0,Normal
VBD50505,,1160.0,House,Residence,1880000.0,7.0,,0,0,0,0,,0,2.0,0,
VBD50673,Avenue Marius Renard 49 27,1070.0,Apartment,Apartment,159000.0,1.0,52.0,0,0,0,1,11.0,0,2.0,0,
