property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU24740,Durasweg 25,3440,House,Residence,220000.0,,166.0,0,0,0,0,,1,4.0,0,To be renovated
RBU50380,Heiveld 1 3.01,1745,Apartment,Apartment,289000.0,2.0,100.0,1,0,0,1,4.0,0,3.0,0,New
RBU50303,J. Vander Vekenstraat 73,1780,House,Residence,648000.0,5.0,269.0,0,0,0,1,,1,3.0,0,To be renovated
RBU50398,Bloemenveld 1,1930,House,Residence,549000.0,3.0,166.0,0,0,0,0,,1,4.0,0,To be renovated
RBU50381,Heiveld 1 01,1745,Apartment,Apartment,299000.0,3.0,152.0,1,0,0,1,19.0,0,2.0,0,Normal
RBU50291,Smisstraat 7,3020,House,Residence,485000.0,2.0,130.0,0,0,0,0,,1,4.0,0,Normal
RBU50275,Molenstraat 1,1670,House,Cottage,320000.0,3.0,265.0,1,0,0,1,,1,3.0,0,To be renovated
VBD40467,,1540,House,Residence,295000.0,5.0,200.0,0,0,0,1,35.0,1,4.0,0,Normal
RWC40989,Rumoldusstraat 80,1703,House,Residence,640000.0,4.0,250.0,1,0,1,1,,1,4.0,0,Normal
RBU50417,Tessenderloseweg 133,3290,House,Residence,275000.0,3.0,170.0,1,0,0,1,,1,4.0,0,To renovate
RBU50524,Maria-Theresialaan 10 0401,1800,Apartment,Penthouse,735000.0,3.0,180.0,1,0,0,1,140.0,0,3.0,0,Excellent
RBU50437,Nerviersstraat 140 1,1730,Apartment,Apartment,325000.0,2.0,100.0,1,0,0,1,10.0,0,3.0,0,Fully renovated
RBU50438,Nieuwbaan 132,1740,House,Residence,299000.0,3.0,230.0,1,0,0,1,24.0,1,3.0,0,To be renovated
RBU50382,Heiveld 1 3.02,1745,Apartment,Apartment,259000.0,2.0,92.0,1,0,0,1,3.0,0,,0,Excellent
RBU50263,Tramlaan 127,1933,House,Residence,599000.0,3.0,187.0,0,0,0,1,9.0,1,,0,Normal
RBU50544,Jozef Springaelstraat 46,1651,House,Residence,349000.0,3.0,118.0,0,0,0,1,,1,,0,Normal
VBD40266,Vander Achterstraat 60,3080,House,Residence,280000.0,3.0,,0,0,0,0,,0,,0,To be renovated
RBU37383,Raamlolaan 5,3120,House,Residence,488000.0,4.0,293.0,1,0,0,1,,1,4.0,0,Normal
RBU50425,Jan Maervoetstraat 8,1785,House,Residence,299000.0,4.0,115.0,0,0,0,0,,1,2.0,0,
RBU50501,Weversstraat 3,1840,House,Residence,315000.0,4.0,190.0,0,0,0,1,,1,4.0,0,
RBU48588,Klein broekstraat 24,3271,House,Residence,275000.0,3.0,153.0,0,0,0,1,30.0,1,3.0,0,To be renovated
RBU50006,Nieuwe Kaai 32 A,1761,House,Residence,575000.0,4.0,254.0,0,0,0,1,,1,3.0,0,Excellent
RBU50235,Pastoriestraat,3128,Apartment,Duplex,438000.0,3.0,158.0,1,0,0,1,48.0,1,2.0,0,New
RBU50236,Victor Mertensstraat 50,1501,House,Residence,275000.0,3.0,107.0,0,0,0,1,,1,3.0,0,To be renovated
RBU50203,Villadreef 5,3128,House,Residence,540000.0,3.0,150.0,0,0,0,1,,1,4.0,0,Excellent
RBU50249,Wemmelsestraat 4 6,1853,Apartment,Apartment,275000.0,2.0,95.0,0,0,0,0,,0,,0,Normal
RBU50241,Kraaiveldweg 2,1750,House,Residence,400000.0,,,0,0,0,0,,0,2.0,0,
RBU50237,Ruisbroeksesteenweg 189,1600,House,Residence,349000.0,3.0,141.0,1,0,0,1,,1,2.0,0,To renovate
