property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
VBD28586,Boulevard de Wallonie,1348.0,Apartment,Apartment,365000.0,2.0,96.0,0,0,0,1,5.0,0,,0,New
VBD28559,Boulevard de Wallonie,1348.0,Apartment,Apartment,660000.0,3.0,119.0,0,0,0,1,123.0,0,,0,New
VBD28563,Boulevard de Wallonie,1348.0,Apartment,Apartment,349000.0,2.0,84.0,0,0,0,1,10.0,0,,0,New
VBD28568,Boulevard de Wallonie,1348.0,Apartment,Apartment,,2.0,90.0,0,0,0,1,10.0,0,,0,New
VWD14927,,1420.0,House,Residence,525000.0,3.0,260.0,0,0,0,1,16.0,1,2.0,0,To be renovated
VBD28329,place des Ondines 1,1348.0,Apartment,Studio,120000.0,1.0,,0,0,0,0,,0,,0,
VBD28556,Boulevard de Wallonie,1348.0,Apartment,Apartment,545000.0,3.0,133.0,0,0,0,1,86.0,0,,0,New
VBD28517,,1330.0,House,Residence,370000.0,3.0,171.0,1,0,0,1,25.0,1,3.0,0,To be renovated
VBD28558,Boulevard de Wallonie,1348.0,Apartment,Apartment,310000.0,1.0,86.0,0,0,0,1,10.0,0,,0,New
VBD28566,Boulevard de Wallonie,1348.0,Apartment,Apartment,355000.0,2.0,84.0,0,0,0,1,10.0,0,,0,New
VBD28562,Boulevard de Wallonie,1348.0,Apartment,Apartment,450000.0,3.0,117.0,0,0,0,1,10.0,0,,0,New
VWD14929,,1301.0,House,Villa,945000.0,4.0,223.0,1,0,1,1,,1,4.0,0,Excellent
VBD28569,Boulevard de Wallonie,1348.0,Apartment,Apartment,425000.0,3.0,114.0,0,0,0,1,36.0,0,,1,New
VBD28565,Boulevard de Wallonie,1348.0,Apartment,Apartment,456000.0,3.0,117.0,0,0,0,1,10.0,0,,0,New
RBU33009,,1350.0,House,Residence,,4.0,200.0,0,0,0,0,,1,3.0,0,New
VBD28567,Boulevard de Wallonie,1348.0,Apartment,Apartment,385000.0,2.0,90.0,0,0,0,1,5.0,0,,0,New
VBD28557,Boulevard de Wallonie,1348.0,Apartment,Apartment,428000.0,2.0,97.0,0,0,0,1,10.0,0,,0,New
VBD28560,Boulevard de Wallonie,1348.0,Apartment,Apartment,398000.0,2.0,98.0,0,0,0,1,41.0,0,,0,New
VBD28235,Rue d'Alvaux 20,1360.0,House,Residence,160000.0,1.0,80.0,0,0,0,0,,1,4.0,0,To be renovated
VBD28070,,1410.0,House,Villa,535000.0,3.0,153.0,1,0,0,1,35.0,1,4.0,0,Excellent
VBD27592,Rue de la Sucrerie 2,1350.0,House,Residence,625000.0,4.0,220.0,0,0,0,1,,1,4.0,0,
VBD28071,,1420.0,House,Villa,535000.0,3.0,153.0,1,0,0,1,35.0,1,4.0,0,Excellent
VBD28247,Rue des Trois Burettes 3,1435.0,House,Residence,244000.0,2.0,,0,0,0,0,,1,,0,
VBD28182,,1480.0,House,Residence,485000.0,5.0,190.0,1,0,0,0,,1,3.0,0,Normal
VBD28155,Rue de Merdorp 3 A,1350.0,House,Residence,375000.0,3.0,175.0,0,0,0,1,,1,3.0,0,Excellent
VBD28203,Rue saint rock 23,1360.0,House,Residence,245000.0,3.0,125.0,1,0,0,1,11.0,1,2.0,0,To be renovated
RBU32324,,1350.0,House,Residence,,4.0,218.0,0,0,0,0,,1,3.0,0,New
VBD28304,Rue du Blanc Poil 35,1370.0,House,Residence,449000.0,3.0,250.0,0,0,0,1,,1,4.0,0,
VBD28246,,1367.0,House,Residence,610000.0,3.0,150.0,0,0,0,1,60.0,1,4.0,0,New
VBD27313,,1400.0,House,Residence,489000.0,3.0,194.0,0,0,0,0,,1,,0,New
RBU32326,,1350.0,House,Residence,,4.0,216.0,0,0,0,0,,1,2.0,0,New
VBD26293,Allee Andre Delvaux 18,1410.0,Apartment,Apartment,320000.0,1.0,52.0,0,0,0,1,,0,,0,Excellent
VBD27311,,1400.0,House,Residence,469000.0,3.0,185.0,0,0,0,0,,1,,0,New
VBD26142,Avenue du Centre Sportif 57 5/M2,1300.0,Apartment,Apartment,275000.0,2.0,100.0,0,0,0,1,12.0,0,2.0,0,
VBD25748,,1420.0,Apartment,Duplex,295000.0,2.0,100.0,1,0,0,1,20.0,1,2.0,0,Excellent
VBD25706,Chaussée de Wavre 156-162 A2.2,1360.0,Apartment,Apartment,427400.0,3.0,142.0,0,0,0,1,6.0,0,,0,New
VBD26558,Rue du Fond des Mays 19,1300.0,House,Villa,549000.0,4.0,200.0,1,0,1,1,30.0,1,4.0,0,Normal
VBD27309,,1400.0,House,Residence,487000.0,3.0,192.0,0,0,0,0,,1,,0,New
VBD26995,,1480.0,House,Residence,195000.0,2.0,108.0,0,0,0,0,,0,,0,
VBD26949,Rue André Mathys 8,1350.0,House,Residence,325000.0,3.0,150.0,1,0,0,1,,1,3.0,0,Excellent
VBD26777,Rue du Cerf 3,1332.0,House,Residence,295000.0,2.0,128.0,0,0,0,0,,1,4.0,0,To be renovated
VBD26950,Rue des Marchés 15 B0.1,1370.0,Apartment,Apartment,175000.0,1.0,64.0,1,0,0,0,,0,,0,Normal
VBD26059,Rue Jean-Baptiste Stouffs 31,1332.0,House,Residence,795000.0,4.0,315.0,0,0,0,0,,1,4.0,0,Excellent
VBD26946,Rue de Biamont 40,1350.0,House,Residence,250000.0,3.0,170.0,1,0,0,1,,1,3.0,0,To renovate
VBD26815,,1300.0,Apartment,Apartment,350000.0,2.0,101.0,0,0,0,1,5.0,0,3.0,0,Excellent
VBD26559,,1420.0,House,Villa,385000.0,4.0,125.0,1,0,0,1,40.0,1,4.0,0,To renovate
VBD26469,Rue Emile Dury 8,1410.0,House,Mixed building,490000.0,3.0,260.0,0,0,0,1,222.0,1,2.0,0,To be renovated
VBD26294,Allee Andre Delvaux 18,1410.0,Apartment,Apartment,320000.0,1.0,52.0,0,0,0,0,,1,,0,Excellent
VBD27016,,1400.0,House,Residence,400000.0,3.0,175.0,1,0,0,1,18.0,1,4.0,0,Normal
VBD26141,Rue de Piétrain 22,1350.0,House,Residence,220000.0,3.0,155.0,0,0,0,0,,1,4.0,0,To be renovated
VBD27207,,1440.0,House,Residence,385000.0,4.0,208.0,1,0,1,1,,1,4.0,0,To renovate
